"","X1","X2","Freq","Time1","Time2","Match"
"3205",1,0,594,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3206",2,0,528,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3207",3,0,387,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3208",4,0,167,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3209",5,0,71,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3210",6,0,29,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3211",7,0,6,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3212",8,0,3,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3213",9,0,1,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3214",0,1,191,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3215",1,1,376,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3216",2,1,377,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3217",3,1,236,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3218",4,1,107,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3219",5,1,42,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3220",6,1,17,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3221",7,1,4,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3222",8,1,1,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3223",9,1,0,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3224",0,2,78,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3225",1,2,125,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3226",2,2,107,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3227",3,2,63,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3228",4,2,31,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3229",5,2,10,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3230",6,2,6,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3231",7,2,4,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3232",8,2,0,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3233",9,2,0,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3234",0,3,12,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3235",1,3,23,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3236",2,3,23,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3237",3,3,15,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3238",4,3,9,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3239",5,3,2,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3240",6,3,1,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3241",7,3,0,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3242",8,3,0,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3243",9,3,0,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3244",0,4,0,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3245",1,4,4,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3246",2,4,3,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3247",3,4,2,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3248",4,4,0,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3249",5,4,0,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3250",6,4,0,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3251",7,4,0,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3252",8,4,0,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3253",9,4,0,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3254",0,5,0,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3255",1,5,0,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3256",2,5,0,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3257",3,5,0,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3258",4,5,1,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3259",5,5,0,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3260",6,5,0,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3261",7,5,0,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3262",8,5,0,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3263",9,5,0,"Palmeiras","Fortaleza","Palmeiras x Fortaleza"
"3264",0,0,173,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3265",1,0,307,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3266",2,0,275,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3267",3,0,196,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3268",4,0,77,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3269",5,0,39,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3270",6,0,17,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3271",7,0,6,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3272",8,0,1,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3273",0,1,210,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3274",1,1,369,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3275",2,1,372,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3276",3,1,262,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3277",4,1,98,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3278",5,1,41,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3279",6,1,16,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3280",7,1,5,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3281",8,1,1,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3282",0,2,149,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3283",1,2,259,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3284",2,2,246,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3285",3,2,156,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3286",4,2,93,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3287",5,2,26,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3288",6,2,6,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3289",7,2,3,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3290",8,2,0,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3291",0,3,61,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3292",1,3,103,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3293",2,3,111,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3294",3,3,65,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3295",4,3,38,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3296",5,3,15,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3297",6,3,4,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3298",7,3,0,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3299",8,3,0,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3300",0,4,16,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3301",1,4,55,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3302",2,4,37,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3303",3,4,17,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3304",4,4,14,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3305",5,4,3,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3306",6,4,2,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3307",7,4,0,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3308",8,4,0,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3309",0,5,7,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3310",1,5,11,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3311",2,5,13,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3312",3,5,10,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3313",4,5,4,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3314",5,5,0,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3315",6,5,0,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3316",7,5,0,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3317",8,5,0,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3318",0,6,1,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3319",1,6,0,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3320",2,6,5,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3321",3,6,1,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3322",4,6,2,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3323",5,6,0,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3324",6,6,0,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3325",7,6,0,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3326",8,6,0,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3327",0,7,0,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3328",1,7,1,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3329",2,7,1,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3330",3,7,0,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3331",4,7,0,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3332",5,7,0,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3333",6,7,0,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3334",7,7,0,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3335",8,7,0,"Fluminense","Sao Paulo","Fluminense x Sao Paulo"
"3336",0,0,358,"Santos","Avai","Santos x Avai"
"3337",1,0,569,"Santos","Avai","Santos x Avai"
"3338",2,0,534,"Santos","Avai","Santos x Avai"
"3339",3,0,301,"Santos","Avai","Santos x Avai"
"3340",4,0,164,"Santos","Avai","Santos x Avai"
"3341",5,0,61,"Santos","Avai","Santos x Avai"
"3342",6,0,22,"Santos","Avai","Santos x Avai"
"3343",7,0,5,"Santos","Avai","Santos x Avai"
"3344",8,0,1,"Santos","Avai","Santos x Avai"
"3345",9,0,1,"Santos","Avai","Santos x Avai"
"3346",0,1,255,"Santos","Avai","Santos x Avai"
"3347",1,1,419,"Santos","Avai","Santos x Avai"
"3348",2,1,337,"Santos","Avai","Santos x Avai"
"3349",3,1,202,"Santos","Avai","Santos x Avai"
"3350",4,1,101,"Santos","Avai","Santos x Avai"
"3351",5,1,33,"Santos","Avai","Santos x Avai"
"3352",6,1,15,"Santos","Avai","Santos x Avai"
"3353",7,1,1,"Santos","Avai","Santos x Avai"
"3354",8,1,0,"Santos","Avai","Santos x Avai"
"3355",9,1,0,"Santos","Avai","Santos x Avai"
"3356",0,2,87,"Santos","Avai","Santos x Avai"
"3357",1,2,124,"Santos","Avai","Santos x Avai"
"3358",2,2,123,"Santos","Avai","Santos x Avai"
"3359",3,2,83,"Santos","Avai","Santos x Avai"
"3360",4,2,38,"Santos","Avai","Santos x Avai"
"3361",5,2,17,"Santos","Avai","Santos x Avai"
"3362",6,2,2,"Santos","Avai","Santos x Avai"
"3363",7,2,0,"Santos","Avai","Santos x Avai"
"3364",8,2,1,"Santos","Avai","Santos x Avai"
"3365",9,2,0,"Santos","Avai","Santos x Avai"
"3366",0,3,18,"Santos","Avai","Santos x Avai"
"3367",1,3,34,"Santos","Avai","Santos x Avai"
"3368",2,3,32,"Santos","Avai","Santos x Avai"
"3369",3,3,23,"Santos","Avai","Santos x Avai"
"3370",4,3,8,"Santos","Avai","Santos x Avai"
"3371",5,3,6,"Santos","Avai","Santos x Avai"
"3372",6,3,2,"Santos","Avai","Santos x Avai"
"3373",7,3,0,"Santos","Avai","Santos x Avai"
"3374",8,3,0,"Santos","Avai","Santos x Avai"
"3375",9,3,0,"Santos","Avai","Santos x Avai"
"3376",0,4,2,"Santos","Avai","Santos x Avai"
"3377",1,4,3,"Santos","Avai","Santos x Avai"
"3378",2,4,4,"Santos","Avai","Santos x Avai"
"3379",3,4,4,"Santos","Avai","Santos x Avai"
"3380",4,4,3,"Santos","Avai","Santos x Avai"
"3381",5,4,2,"Santos","Avai","Santos x Avai"
"3382",6,4,0,"Santos","Avai","Santos x Avai"
"3383",7,4,0,"Santos","Avai","Santos x Avai"
"3384",8,4,0,"Santos","Avai","Santos x Avai"
"3385",9,4,0,"Santos","Avai","Santos x Avai"
"3386",0,5,3,"Santos","Avai","Santos x Avai"
"3387",1,5,1,"Santos","Avai","Santos x Avai"
"3388",2,5,0,"Santos","Avai","Santos x Avai"
"3389",3,5,1,"Santos","Avai","Santos x Avai"
"3390",4,5,0,"Santos","Avai","Santos x Avai"
"3391",5,5,0,"Santos","Avai","Santos x Avai"
"3392",6,5,0,"Santos","Avai","Santos x Avai"
"3393",7,5,0,"Santos","Avai","Santos x Avai"
"3394",8,5,0,"Santos","Avai","Santos x Avai"
"3395",9,5,0,"Santos","Avai","Santos x Avai"
"3396",0,0,444,"Bragantino","America MG","Bragantino x America MG"
"3397",1,0,511,"Bragantino","America MG","Bragantino x America MG"
"3398",2,0,379,"Bragantino","America MG","Bragantino x America MG"
"3399",3,0,173,"Bragantino","America MG","Bragantino x America MG"
"3400",4,0,80,"Bragantino","America MG","Bragantino x America MG"
"3401",5,0,23,"Bragantino","America MG","Bragantino x America MG"
"3402",6,0,7,"Bragantino","America MG","Bragantino x America MG"
"3403",7,0,2,"Bragantino","America MG","Bragantino x America MG"
"3404",0,1,337,"Bragantino","America MG","Bragantino x America MG"
"3405",1,1,467,"Bragantino","America MG","Bragantino x America MG"
"3406",2,1,371,"Bragantino","America MG","Bragantino x America MG"
"3407",3,1,190,"Bragantino","America MG","Bragantino x America MG"
"3408",4,1,67,"Bragantino","America MG","Bragantino x America MG"
"3409",5,1,28,"Bragantino","America MG","Bragantino x America MG"
"3410",6,1,8,"Bragantino","America MG","Bragantino x America MG"
"3411",7,1,1,"Bragantino","America MG","Bragantino x America MG"
"3412",0,2,149,"Bragantino","America MG","Bragantino x America MG"
"3413",1,2,198,"Bragantino","America MG","Bragantino x America MG"
"3414",2,2,164,"Bragantino","America MG","Bragantino x America MG"
"3415",3,2,88,"Bragantino","America MG","Bragantino x America MG"
"3416",4,2,35,"Bragantino","America MG","Bragantino x America MG"
"3417",5,2,8,"Bragantino","America MG","Bragantino x America MG"
"3418",6,2,1,"Bragantino","America MG","Bragantino x America MG"
"3419",7,2,2,"Bragantino","America MG","Bragantino x America MG"
"3420",0,3,45,"Bragantino","America MG","Bragantino x America MG"
"3421",1,3,75,"Bragantino","America MG","Bragantino x America MG"
"3422",2,3,40,"Bragantino","America MG","Bragantino x America MG"
"3423",3,3,29,"Bragantino","America MG","Bragantino x America MG"
"3424",4,3,8,"Bragantino","America MG","Bragantino x America MG"
"3425",5,3,6,"Bragantino","America MG","Bragantino x America MG"
"3426",6,3,1,"Bragantino","America MG","Bragantino x America MG"
"3427",7,3,0,"Bragantino","America MG","Bragantino x America MG"
"3428",0,4,7,"Bragantino","America MG","Bragantino x America MG"
"3429",1,4,18,"Bragantino","America MG","Bragantino x America MG"
"3430",2,4,19,"Bragantino","America MG","Bragantino x America MG"
"3431",3,4,4,"Bragantino","America MG","Bragantino x America MG"
"3432",4,4,2,"Bragantino","America MG","Bragantino x America MG"
"3433",5,4,0,"Bragantino","America MG","Bragantino x America MG"
"3434",6,4,0,"Bragantino","America MG","Bragantino x America MG"
"3435",7,4,0,"Bragantino","America MG","Bragantino x America MG"
"3436",0,5,2,"Bragantino","America MG","Bragantino x America MG"
"3437",1,5,5,"Bragantino","America MG","Bragantino x America MG"
"3438",2,5,2,"Bragantino","America MG","Bragantino x America MG"
"3439",3,5,1,"Bragantino","America MG","Bragantino x America MG"
"3440",4,5,0,"Bragantino","America MG","Bragantino x America MG"
"3441",5,5,0,"Bragantino","America MG","Bragantino x America MG"
"3442",6,5,1,"Bragantino","America MG","Bragantino x America MG"
"3443",7,5,0,"Bragantino","America MG","Bragantino x America MG"
"3444",0,6,1,"Bragantino","America MG","Bragantino x America MG"
"3445",1,6,1,"Bragantino","America MG","Bragantino x America MG"
"3446",2,6,0,"Bragantino","America MG","Bragantino x America MG"
"3447",3,6,0,"Bragantino","America MG","Bragantino x America MG"
"3448",4,6,0,"Bragantino","America MG","Bragantino x America MG"
"3449",5,6,0,"Bragantino","America MG","Bragantino x America MG"
"3450",6,6,0,"Bragantino","America MG","Bragantino x America MG"
"3451",7,6,0,"Bragantino","America MG","Bragantino x America MG"
"3452",0,0,300,"Goias","Juventude","Goias x Juventude"
"3453",1,0,547,"Goias","Juventude","Goias x Juventude"
"3454",2,0,479,"Goias","Juventude","Goias x Juventude"
"3455",3,0,318,"Goias","Juventude","Goias x Juventude"
"3456",4,0,126,"Goias","Juventude","Goias x Juventude"
"3457",5,0,52,"Goias","Juventude","Goias x Juventude"
"3458",6,0,13,"Goias","Juventude","Goias x Juventude"
"3459",7,0,4,"Goias","Juventude","Goias x Juventude"
"3460",8,0,1,"Goias","Juventude","Goias x Juventude"
"3461",9,0,0,"Goias","Juventude","Goias x Juventude"
"3462",0,1,220,"Goias","Juventude","Goias x Juventude"
"3463",1,1,427,"Goias","Juventude","Goias x Juventude"
"3464",2,1,409,"Goias","Juventude","Goias x Juventude"
"3465",3,1,224,"Goias","Juventude","Goias x Juventude"
"3466",4,1,99,"Goias","Juventude","Goias x Juventude"
"3467",5,1,35,"Goias","Juventude","Goias x Juventude"
"3468",6,1,11,"Goias","Juventude","Goias x Juventude"
"3469",7,1,2,"Goias","Juventude","Goias x Juventude"
"3470",8,1,0,"Goias","Juventude","Goias x Juventude"
"3471",9,1,1,"Goias","Juventude","Goias x Juventude"
"3472",0,2,100,"Goias","Juventude","Goias x Juventude"
"3473",1,2,150,"Goias","Juventude","Goias x Juventude"
"3474",2,2,143,"Goias","Juventude","Goias x Juventude"
"3475",3,2,87,"Goias","Juventude","Goias x Juventude"
"3476",4,2,47,"Goias","Juventude","Goias x Juventude"
"3477",5,2,13,"Goias","Juventude","Goias x Juventude"
"3478",6,2,4,"Goias","Juventude","Goias x Juventude"
"3479",7,2,0,"Goias","Juventude","Goias x Juventude"
"3480",8,2,0,"Goias","Juventude","Goias x Juventude"
"3481",9,2,0,"Goias","Juventude","Goias x Juventude"
"3482",0,3,27,"Goias","Juventude","Goias x Juventude"
"3483",1,3,40,"Goias","Juventude","Goias x Juventude"
"3484",2,3,48,"Goias","Juventude","Goias x Juventude"
"3485",3,3,18,"Goias","Juventude","Goias x Juventude"
"3486",4,3,14,"Goias","Juventude","Goias x Juventude"
"3487",5,3,4,"Goias","Juventude","Goias x Juventude"
"3488",6,3,0,"Goias","Juventude","Goias x Juventude"
"3489",7,3,1,"Goias","Juventude","Goias x Juventude"
"3490",8,3,0,"Goias","Juventude","Goias x Juventude"
"3491",9,3,0,"Goias","Juventude","Goias x Juventude"
"3492",0,4,6,"Goias","Juventude","Goias x Juventude"
"3493",1,4,13,"Goias","Juventude","Goias x Juventude"
"3494",2,4,4,"Goias","Juventude","Goias x Juventude"
"3495",3,4,4,"Goias","Juventude","Goias x Juventude"
"3496",4,4,2,"Goias","Juventude","Goias x Juventude"
"3497",5,4,1,"Goias","Juventude","Goias x Juventude"
"3498",6,4,0,"Goias","Juventude","Goias x Juventude"
"3499",7,4,0,"Goias","Juventude","Goias x Juventude"
"3500",8,4,0,"Goias","Juventude","Goias x Juventude"
"3501",9,4,0,"Goias","Juventude","Goias x Juventude"
"3502",0,5,3,"Goias","Juventude","Goias x Juventude"
"3503",1,5,0,"Goias","Juventude","Goias x Juventude"
"3504",2,5,2,"Goias","Juventude","Goias x Juventude"
"3505",3,5,0,"Goias","Juventude","Goias x Juventude"
"3506",4,5,1,"Goias","Juventude","Goias x Juventude"
"3507",5,5,0,"Goias","Juventude","Goias x Juventude"
"3508",6,5,0,"Goias","Juventude","Goias x Juventude"
"3509",7,5,0,"Goias","Juventude","Goias x Juventude"
"3510",8,5,0,"Goias","Juventude","Goias x Juventude"
"3511",9,5,0,"Goias","Juventude","Goias x Juventude"
"3512",0,0,496,"Corinthians","Ceara","Corinthians x Ceara"
"3513",1,0,612,"Corinthians","Ceara","Corinthians x Ceara"
"3514",2,0,441,"Corinthians","Ceara","Corinthians x Ceara"
"3515",3,0,218,"Corinthians","Ceara","Corinthians x Ceara"
"3516",4,0,60,"Corinthians","Ceara","Corinthians x Ceara"
"3517",5,0,31,"Corinthians","Ceara","Corinthians x Ceara"
"3518",6,0,5,"Corinthians","Ceara","Corinthians x Ceara"
"3519",7,0,3,"Corinthians","Ceara","Corinthians x Ceara"
"3520",8,0,1,"Corinthians","Ceara","Corinthians x Ceara"
"3521",0,1,385,"Corinthians","Ceara","Corinthians x Ceara"
"3522",1,1,501,"Corinthians","Ceara","Corinthians x Ceara"
"3523",2,1,311,"Corinthians","Ceara","Corinthians x Ceara"
"3524",3,1,157,"Corinthians","Ceara","Corinthians x Ceara"
"3525",4,1,40,"Corinthians","Ceara","Corinthians x Ceara"
"3526",5,1,14,"Corinthians","Ceara","Corinthians x Ceara"
"3527",6,1,2,"Corinthians","Ceara","Corinthians x Ceara"
"3528",7,1,1,"Corinthians","Ceara","Corinthians x Ceara"
"3529",8,1,0,"Corinthians","Ceara","Corinthians x Ceara"
"3530",0,2,142,"Corinthians","Ceara","Corinthians x Ceara"
"3531",1,2,182,"Corinthians","Ceara","Corinthians x Ceara"
"3532",2,2,121,"Corinthians","Ceara","Corinthians x Ceara"
"3533",3,2,64,"Corinthians","Ceara","Corinthians x Ceara"
"3534",4,2,27,"Corinthians","Ceara","Corinthians x Ceara"
"3535",5,2,4,"Corinthians","Ceara","Corinthians x Ceara"
"3536",6,2,1,"Corinthians","Ceara","Corinthians x Ceara"
"3537",7,2,0,"Corinthians","Ceara","Corinthians x Ceara"
"3538",8,2,0,"Corinthians","Ceara","Corinthians x Ceara"
"3539",0,3,41,"Corinthians","Ceara","Corinthians x Ceara"
"3540",1,3,54,"Corinthians","Ceara","Corinthians x Ceara"
"3541",2,3,33,"Corinthians","Ceara","Corinthians x Ceara"
"3542",3,3,16,"Corinthians","Ceara","Corinthians x Ceara"
"3543",4,3,3,"Corinthians","Ceara","Corinthians x Ceara"
"3544",5,3,0,"Corinthians","Ceara","Corinthians x Ceara"
"3545",6,3,1,"Corinthians","Ceara","Corinthians x Ceara"
"3546",7,3,0,"Corinthians","Ceara","Corinthians x Ceara"
